,Entity,Code,Year,Solar (% equivalent primary energy)
2270,Iraq,IRQ,1995,0.0
2271,Iraq,IRQ,1996,0.0
2272,Iraq,IRQ,1997,0.0
2273,Iraq,IRQ,1998,0.0
2274,Iraq,IRQ,1999,0.0
2275,Iraq,IRQ,2000,0.0
2276,Iraq,IRQ,2001,0.0
2277,Iraq,IRQ,2002,0.0
2278,Iraq,IRQ,2003,0.0
2279,Iraq,IRQ,2004,0.0
2280,Iraq,IRQ,2005,0.0
2281,Iraq,IRQ,2006,0.0
2282,Iraq,IRQ,2007,0.0
2283,Iraq,IRQ,2008,0.0
2284,Iraq,IRQ,2009,0.0
2285,Iraq,IRQ,2010,0.0
2286,Iraq,IRQ,2011,0.0
2287,Iraq,IRQ,2012,0.0
2288,Iraq,IRQ,2013,0.026616184
2289,Iraq,IRQ,2014,0.034443762
2290,Iraq,IRQ,2015,0.035444696
2291,Iraq,IRQ,2016,0.030696163
2292,Iraq,IRQ,2017,0.028874483
2293,Iraq,IRQ,2018,0.15649629
2294,Iraq,IRQ,2019,0.16058654
2295,Iraq,IRQ,2020,0.17973663
2296,Iraq,IRQ,2021,0.16707063
2297,Ireland,IRL,1965,0.0
2298,Ireland,IRL,1966,0.0
2299,Ireland,IRL,1967,0.0
2300,Ireland,IRL,1968,0.0
2301,Ireland,IRL,1969,0.0
2302,Ireland,IRL,1970,0.0
2303,Ireland,IRL,1971,0.0
2304,Ireland,IRL,1972,0.0
2305,Ireland,IRL,1973,0.0
2306,Ireland,IRL,1974,0.0
2307,Ireland,IRL,1975,0.0
2308,Ireland,IRL,1976,0.0
2309,Ireland,IRL,1977,0.0
2310,Ireland,IRL,1978,0.0
2311,Ireland,IRL,1979,0.0
2312,Ireland,IRL,1980,0.0
2313,Ireland,IRL,1981,0.0
2314,Ireland,IRL,1982,0.0
2315,Ireland,IRL,1983,0.0
2316,Ireland,IRL,1984,0.0
2317,Ireland,IRL,1985,0.0
2318,Ireland,IRL,1986,0.0
2319,Ireland,IRL,1987,0.0
2320,Ireland,IRL,1988,0.0
2321,Ireland,IRL,1989,0.0
2322,Ireland,IRL,1990,0.0
2323,Ireland,IRL,1991,0.0
2324,Ireland,IRL,1992,0.0
2325,Ireland,IRL,1993,0.0
2326,Ireland,IRL,1994,0.0
2327,Ireland,IRL,1995,0.0
2328,Ireland,IRL,1996,0.0
2329,Ireland,IRL,1997,0.0
2330,Ireland,IRL,1998,0.0
2331,Ireland,IRL,1999,0.0
2332,Ireland,IRL,2000,0.0
2333,Ireland,IRL,2001,0.0
2334,Ireland,IRL,2002,0.0
2335,Ireland,IRL,2003,0.0
2336,Ireland,IRL,2004,0.0
2337,Ireland,IRL,2005,0.0
2338,Ireland,IRL,2006,0.0
2339,Ireland,IRL,2007,0.0
2340,Ireland,IRL,2008,0.0
2341,Ireland,IRL,2009,0.0006611644
2342,Ireland,IRL,2010,0.0007381828
2343,Ireland,IRL,2011,0.0008723593
2344,Ireland,IRL,2012,0.0010533693
2345,Ireland,IRL,2013,0.001156916
2346,Ireland,IRL,2014,0.0015621672
2347,Ireland,IRL,2015,0.0024994675
2348,Ireland,IRL,2016,0.008760874
2349,Ireland,IRL,2017,0.016850302
2350,Ireland,IRL,2018,0.030770939
2351,Ireland,IRL,2019,0.0565856
2352,Ireland,IRL,2020,0.095767386
2353,Ireland,IRL,2021,0.09553387
2354,Israel,ISR,1965,0.0
2355,Israel,ISR,1966,0.0
2356,Israel,ISR,1967,0.0
2357,Israel,ISR,1968,0.0
2358,Israel,ISR,1969,0.0
2359,Israel,ISR,1970,0.0
2360,Israel,ISR,1971,0.0
2361,Israel,ISR,1972,0.0
2362,Israel,ISR,1973,0.0
2363,Israel,ISR,1974,0.0
2364,Israel,ISR,1975,0.0
2365,Israel,ISR,1976,0.0
2366,Israel,ISR,1977,0.0
2367,Israel,ISR,1978,0.0
2368,Israel,ISR,1979,0.0
2369,Israel,ISR,1980,0.0
2370,Israel,ISR,1981,0.0
2371,Israel,ISR,1982,0.0
2372,Israel,ISR,1983,0.0
2373,Israel,ISR,1984,0.0
2374,Israel,ISR,1985,0.0
2375,Israel,ISR,1986,0.0
2376,Israel,ISR,1987,0.0
2377,Israel,ISR,1988,0.0
2378,Israel,ISR,1989,0.0
2379,Israel,ISR,1990,0.0
2380,Israel,ISR,1991,0.0
2381,Israel,ISR,1992,0.0
2382,Israel,ISR,1993,0.0
2383,Israel,ISR,1994,0.0
2384,Israel,ISR,1995,0.0
2385,Israel,ISR,1996,0.0
2386,Israel,ISR,1997,0.0
2387,Israel,ISR,1998,0.0
2388,Israel,ISR,1999,0.0
2389,Israel,ISR,2000,0.0
2390,Israel,ISR,2001,0.0
2391,Israel,ISR,2002,0.0
2392,Israel,ISR,2003,0.0
2393,Israel,ISR,2004,0.0
2394,Israel,ISR,2005,0.0
2395,Israel,ISR,2006,0.0
2396,Israel,ISR,2007,0.0
2397,Israel,ISR,2008,0.0
2398,Israel,ISR,2009,0.026252601
2399,Israel,ISR,2010,0.073176764
2400,Israel,ISR,2011,0.19582315
2401,Israel,ISR,2012,0.35759327
2402,Israel,ISR,2013,0.50286925
2403,Israel,ISR,2014,0.87130123
2404,Israel,ISR,2015,1.188044
2405,Israel,ISR,2016,1.5563754
2406,Israel,ISR,2017,1.5234597
2407,Israel,ISR,2018,1.657834
2408,Israel,ISR,2019,2.7179847
2409,Israel,ISR,2020,3.8263972
2410,Israel,ISR,2021,4.860816
2411,Italy,ITA,1965,0.0
2412,Italy,ITA,1966,0.0
2413,Italy,ITA,1967,0.0
2414,Italy,ITA,1968,0.0
2415,Italy,ITA,1969,0.0
2416,Italy,ITA,1970,0.0
2417,Italy,ITA,1971,0.0
2418,Italy,ITA,1972,0.0
2419,Italy,ITA,1973,0.0
2420,Italy,ITA,1974,0.0
2421,Italy,ITA,1975,0.0
2422,Italy,ITA,1976,0.0
2423,Italy,ITA,1977,0.0
2424,Italy,ITA,1978,0.0
2425,Italy,ITA,1979,0.0
2426,Italy,ITA,1980,0.0
2427,Italy,ITA,1981,0.0
2428,Italy,ITA,1982,0.0
2429,Italy,ITA,1983,0.0
2430,Italy,ITA,1984,0.0
2431,Italy,ITA,1985,0.0
2432,Italy,ITA,1986,0.0
2433,Italy,ITA,1987,0.0
2434,Italy,ITA,1988,0.0
2435,Italy,ITA,1989,0.00032733235
2436,Italy,ITA,1990,0.0006379548
2437,Italy,ITA,1991,0.0007724388
2438,Italy,ITA,1992,0.0013966676
2439,Italy,ITA,1993,0.0017440219
2440,Italy,ITA,1994,0.0017479748
2441,Italy,ITA,1995,0.001985173
2442,Italy,ITA,1996,0.002138538
2443,Italy,ITA,1997,0.002252327
2444,Italy,ITA,1998,0.0023484754
2445,Italy,ITA,1999,0.0024268276
2446,Italy,ITA,2000,0.0025354265
2447,Italy,ITA,2001,0.0026611239
2448,Italy,ITA,2002,0.0029421605
2449,Italy,ITA,2003,0.0032376759
2450,Italy,ITA,2004,0.0038028224
2451,Italy,ITA,2005,0.0040343525
2452,Italy,ITA,2006,0.0045473105
2453,Italy,ITA,2007,0.005133233
2454,Italy,ITA,2008,0.025680184
2455,Italy,ITA,2009,0.09588988
2456,Italy,ITA,2010,0.25970128
2457,Italy,ITA,2011,1.4906362
2458,Italy,ITA,2012,2.6605363
2459,Italy,ITA,2013,3.1657133
2460,Italy,ITA,2014,3.4290154
2461,Italy,ITA,2015,3.4116962
2462,Italy,ITA,2016,3.2566078
2463,Italy,ITA,2017,3.5292122
2464,Italy,ITA,2018,3.2334094
2465,Italy,ITA,2019,3.4286547
2466,Italy,ITA,2020,3.918418
2467,Italy,ITA,2021,3.7155635
2468,Japan,JPN,1965,0.0
2469,Japan,JPN,1966,0.0
2470,Japan,JPN,1967,0.0
2471,Japan,JPN,1968,0.0
2472,Japan,JPN,1969,0.0
2473,Japan,JPN,1970,0.0
2474,Japan,JPN,1971,0.0
2475,Japan,JPN,1972,0.0
2476,Japan,JPN,1973,0.0
2477,Japan,JPN,1974,0.0
2478,Japan,JPN,1975,0.0
2479,Japan,JPN,1976,0.0
2480,Japan,JPN,1977,0.0
2481,Japan,JPN,1978,0.0
2482,Japan,JPN,1979,0.0
2483,Japan,JPN,1980,0.0
2484,Japan,JPN,1981,0.0
2485,Japan,JPN,1982,0.0
2486,Japan,JPN,1983,0.0
2487,Japan,JPN,1984,0.0
2488,Japan,JPN,1985,0.0
2489,Japan,JPN,1986,0.0
2490,Japan,JPN,1987,0.0
2491,Japan,JPN,1988,0.0
2492,Japan,JPN,1989,0.0
2493,Japan,JPN,1990,5.6421573
2494,Japan,JPN,1991,5.5178225
2495,Japan,JPN,1992,0.0005758287
2496,Japan,JPN,1993,0.0012156068
2497,Japan,JPN,1994,0.0015102685
2498,Japan,JPN,1995,0.0019570666
2499,Japan,JPN,1996,0.0026490774
2500,Japan,JPN,1997,0.004592582
2501,Japan,JPN,1998,0.0069704033
2502,Japan,JPN,1999,0.010438241
2503,Japan,JPN,2000,0.016297806
2504,Japan,JPN,2001,0.023743154
2505,Japan,JPN,2002,0.032741223
2506,Japan,JPN,2003,0.04483781
2507,Japan,JPN,2004,0.058709707
2508,Japan,JPN,2005,0.07452642
2509,Japan,JPN,2006,0.09087285
2510,Japan,JPN,2007,0.105774604
2511,Japan,JPN,2008,0.1200218
2512,Japan,JPN,2009,0.15347949
2513,Japan,JPN,2010,0.18705869
2514,Japan,JPN,2011,0.26815343
2515,Japan,JPN,2012,0.3640368
2516,Japan,JPN,2013,0.63826704
2517,Japan,JPN,2014,1.1873882
2518,Japan,JPN,2015,1.7561655
2519,Japan,JPN,2016,2.2182593
2520,Japan,JPN,2017,2.72758
2521,Japan,JPN,2018,3.1218371
2522,Japan,JPN,2019,3.4736295
2523,Japan,JPN,2020,4.146501
2524,Japan,JPN,2021,4.5807147
2525,Kazakhstan,KAZ,1990,0.0
2526,Kazakhstan,KAZ,1991,0.0
2527,Kazakhstan,KAZ,1992,0.0
2528,Kazakhstan,KAZ,1993,0.0
2529,Kazakhstan,KAZ,1994,0.0
2530,Kazakhstan,KAZ,1995,0.0
2531,Kazakhstan,KAZ,1996,0.0
2532,Kazakhstan,KAZ,1997,0.0
2533,Kazakhstan,KAZ,1998,0.0
2534,Kazakhstan,KAZ,1999,0.0
2535,Kazakhstan,KAZ,2000,0.0
2536,Kazakhstan,KAZ,2001,0.0
2537,Kazakhstan,KAZ,2002,0.0
2538,Kazakhstan,KAZ,2003,0.0
2539,Kazakhstan,KAZ,2004,0.0
2540,Kazakhstan,KAZ,2005,0.0
2541,Kazakhstan,KAZ,2006,0.0
2542,Kazakhstan,KAZ,2007,0.0
2543,Kazakhstan,KAZ,2008,0.0
2544,Kazakhstan,KAZ,2009,0.0
2545,Kazakhstan,KAZ,2010,0.0
2546,Kazakhstan,KAZ,2011,0.0
2547,Kazakhstan,KAZ,2012,7.842658
2548,Kazakhstan,KAZ,2013,0.00029155848
2549,Kazakhstan,KAZ,2014,0.0004470345
2550,Kazakhstan,KAZ,2015,0.017429259
2551,Kazakhstan,KAZ,2016,0.032481663
2552,Kazakhstan,KAZ,2017,0.032162283
2553,Kazakhstan,KAZ,2018,0.043895688
2554,Kazakhstan,KAZ,2019,0.1222845
2555,Kazakhstan,KAZ,2020,0.40441552
2556,Kazakhstan,KAZ,2021,0.42697558
2557,Kuwait,KWT,1965,0.0
2558,Kuwait,KWT,1966,0.0
2559,Kuwait,KWT,1967,0.0
2560,Kuwait,KWT,1968,0.0
2561,Kuwait,KWT,1969,0.0
2562,Kuwait,KWT,1970,0.0
2563,Kuwait,KWT,1971,0.0
2564,Kuwait,KWT,1972,0.0
2565,Kuwait,KWT,1973,0.0
2566,Kuwait,KWT,1974,0.0
2567,Kuwait,KWT,1975,0.0
2568,Kuwait,KWT,1976,0.0
2569,Kuwait,KWT,1977,0.0
2570,Kuwait,KWT,1978,0.0
2571,Kuwait,KWT,1979,0.0
2572,Kuwait,KWT,1980,0.0
2573,Kuwait,KWT,1981,0.0
2574,Kuwait,KWT,1982,0.0
2575,Kuwait,KWT,1983,0.0
2576,Kuwait,KWT,1984,0.0
2577,Kuwait,KWT,1985,0.0
2578,Kuwait,KWT,1986,0.0
2579,Kuwait,KWT,1987,0.0
2580,Kuwait,KWT,1988,0.0
2581,Kuwait,KWT,1989,0.0
2582,Kuwait,KWT,1990,0.0
2583,Kuwait,KWT,1991,0.0
2584,Kuwait,KWT,1992,0.0
2585,Kuwait,KWT,1993,0.0
2586,Kuwait,KWT,1994,0.0
2587,Kuwait,KWT,1995,0.0
2588,Kuwait,KWT,1996,0.0
2589,Kuwait,KWT,1997,0.0
2590,Kuwait,KWT,1998,0.0
2591,Kuwait,KWT,1999,0.0
2592,Kuwait,KWT,2000,0.0
2593,Kuwait,KWT,2001,0.0
2594,Kuwait,KWT,2002,0.0
2595,Kuwait,KWT,2003,0.0
2596,Kuwait,KWT,2004,0.0
2597,Kuwait,KWT,2005,0.0
2598,Kuwait,KWT,2006,0.0
2599,Kuwait,KWT,2007,0.0
2600,Kuwait,KWT,2008,0.0
2601,Kuwait,KWT,2009,0.0
2602,Kuwait,KWT,2010,0.0
2603,Kuwait,KWT,2011,0.0
2604,Kuwait,KWT,2012,0.0
2605,Kuwait,KWT,2013,0.00011575123
2606,Kuwait,KWT,2014,0.0020358341
2607,Kuwait,KWT,2015,0.003018346
2608,Kuwait,KWT,2016,0.029127507
2609,Kuwait,KWT,2017,0.029831793
2610,Kuwait,KWT,2018,0.030219141
2611,Kuwait,KWT,2019,0.032179818
2612,Kuwait,KWT,2020,0.034382094
2613,Kuwait,KWT,2021,0.03171152
2614,Latvia,LVA,1990,0.0
2615,Latvia,LVA,1991,0.0
2616,Latvia,LVA,1992,0.0
2617,Latvia,LVA,1993,0.0
2618,Latvia,LVA,1994,0.0
2619,Latvia,LVA,1995,0.0
2620,Latvia,LVA,1996,0.0
2621,Latvia,LVA,1997,0.0
2622,Latvia,LVA,1998,0.0
2623,Latvia,LVA,1999,0.0
2624,Latvia,LVA,2000,0.0
2625,Latvia,LVA,2001,0.0
2626,Latvia,LVA,2002,0.0
2627,Latvia,LVA,2003,0.0
2628,Latvia,LVA,2004,0.0
2629,Latvia,LVA,2005,0.0
2630,Latvia,LVA,2006,0.0
2631,Latvia,LVA,2007,0.0
2632,Latvia,LVA,2008,0.0
2633,Latvia,LVA,2009,0.0
2634,Latvia,LVA,2010,0.0
2635,Latvia,LVA,2011,0.001246671
2636,Latvia,LVA,2012,0.0011914874
2637,Latvia,LVA,2013,0.0012300282
2638,Latvia,LVA,2014,0.0013293945
2639,Latvia,LVA,2015,0.0012911017
2640,Latvia,LVA,2016,0.0022971209
2641,Latvia,LVA,2017,0.0023940944
2642,Latvia,LVA,2018,0.0077157556
2643,Latvia,LVA,2019,0.018473879
2644,Latvia,LVA,2020,0.03126256
2645,Latvia,LVA,2021,0.029941818
2646,Lithuania,LTU,1990,0.0
2647,Lithuania,LTU,1991,0.0
2648,Lithuania,LTU,1992,0.0
2649,Lithuania,LTU,1993,0.0
2650,Lithuania,LTU,1994,0.0
2651,Lithuania,LTU,1995,0.0
2652,Lithuania,LTU,1996,0.0
2653,Lithuania,LTU,1997,0.0
2654,Lithuania,LTU,1998,0.0
2655,Lithuania,LTU,1999,0.0
2656,Lithuania,LTU,2000,0.0
2657,Lithuania,LTU,2001,0.0
2658,Lithuania,LTU,2002,0.0
2659,Lithuania,LTU,2003,0.0
2660,Lithuania,LTU,2004,0.0
2661,Lithuania,LTU,2005,0.0
2662,Lithuania,LTU,2006,0.0
2663,Lithuania,LTU,2007,0.0
2664,Lithuania,LTU,2008,0.0
2665,Lithuania,LTU,2009,0.0
2666,Lithuania,LTU,2010,0.0
2667,Lithuania,LTU,2011,0.0004041821
2668,Lithuania,LTU,2012,0.009198059
2669,Lithuania,LTU,2013,0.19273393
2670,Lithuania,LTU,2014,0.32348496
2671,Lithuania,LTU,2015,0.30903018
2672,Lithuania,LTU,2016,0.27364072
2673,Lithuania,LTU,2017,0.26333246
2674,Lithuania,LTU,2018,0.325174
2675,Lithuania,LTU,2019,0.34222206
2676,Lithuania,LTU,2020,0.48338482
2677,Lithuania,LTU,2021,0.46113926
2678,Lower-middle-income countries,,1965,0.0
2679,Lower-middle-income countries,,1966,0.0
2680,Lower-middle-income countries,,1967,0.0
2681,Lower-middle-income countries,,1968,0.0
2682,Lower-middle-income countries,,1969,0.0
2683,Lower-middle-income countries,,1970,0.0
2684,Lower-middle-income countries,,1971,0.0
2685,Lower-middle-income countries,,1972,0.0
2686,Lower-middle-income countries,,1973,0.0
2687,Lower-middle-income countries,,1974,0.0
2688,Lower-middle-income countries,,1975,0.0
2689,Lower-middle-income countries,,1976,0.0
2690,Lower-middle-income countries,,1977,0.0
2691,Lower-middle-income countries,,1978,0.0
2692,Lower-middle-income countries,,1979,0.0
2693,Lower-middle-income countries,,1980,0.0
2694,Lower-middle-income countries,,1981,0.0
2695,Lower-middle-income countries,,1982,0.0
2696,Lower-middle-income countries,,1983,0.0
2697,Lower-middle-income countries,,1984,0.0
2698,Lower-middle-income countries,,1985,0.0
2699,Lower-middle-income countries,,1986,0.0
2700,Lower-middle-income countries,,1987,0.0
2701,Lower-middle-income countries,,1988,0.0
2702,Lower-middle-income countries,,1989,0.0
2703,Lower-middle-income countries,,1990,0.0
2704,Lower-middle-income countries,,1991,0.0
2705,Lower-middle-income countries,,1992,0.0
2706,Lower-middle-income countries,,1993,0.0
2707,Lower-middle-income countries,,1994,0.0
2708,Lower-middle-income countries,,1995,3.3183136
2709,Lower-middle-income countries,,1996,0.00019261189
2710,Lower-middle-income countries,,1997,0.00018727606
2711,Lower-middle-income countries,,1998,0.00018225968
2712,Lower-middle-income countries,,1999,0.00017489547
2713,Lower-middle-income countries,,2000,0.00021398219
2714,Lower-middle-income countries,,2001,0.0003474498
2715,Lower-middle-income countries,,2002,0.00040930844
2716,Lower-middle-income countries,,2003,0.0005098934
2717,Lower-middle-income countries,,2004,0.0005744925
2718,Lower-middle-income countries,,2005,0.00063768064
2719,Lower-middle-income countries,,2006,0.00043525748
2720,Lower-middle-income countries,,2007,0.0015217875
2721,Lower-middle-income countries,,2008,0.001698795
2722,Lower-middle-income countries,,2009,0.0021358863
2723,Lower-middle-income countries,,2010,0.0038548554
2724,Lower-middle-income countries,,2011,0.020142779
2725,Lower-middle-income countries,,2012,0.049843192
2726,Lower-middle-income countries,,2013,0.06733976
2727,Lower-middle-income countries,,2014,0.088734
2728,Lower-middle-income countries,,2015,0.11457611
2729,Lower-middle-income countries,,2016,0.20798284
2730,Lower-middle-income countries,,2017,0.3515668
2731,Lower-middle-income countries,,2018,0.53245157
2732,Lower-middle-income countries,,2019,0.7422698
2733,Lower-middle-income countries,,2020,1.0528486
2734,Lower-middle-income countries,,2021,1.2948816
2735,Luxembourg,LUX,1965,0.0
2736,Luxembourg,LUX,1966,0.0
2737,Luxembourg,LUX,1967,0.0
2738,Luxembourg,LUX,1968,0.0
2739,Luxembourg,LUX,1969,0.0
2740,Luxembourg,LUX,1970,0.0
2741,Luxembourg,LUX,1971,0.0
2742,Luxembourg,LUX,1972,0.0
2743,Luxembourg,LUX,1973,0.0
2744,Luxembourg,LUX,1974,0.0
2745,Luxembourg,LUX,1975,0.0
2746,Luxembourg,LUX,1976,0.0
2747,Luxembourg,LUX,1977,0.0
2748,Luxembourg,LUX,1978,0.0
2749,Luxembourg,LUX,1979,0.0
2750,Luxembourg,LUX,1980,0.0
2751,Luxembourg,LUX,1981,0.0
2752,Luxembourg,LUX,1982,0.0
2753,Luxembourg,LUX,1983,0.0
2754,Luxembourg,LUX,1984,0.0
2755,Luxembourg,LUX,1985,0.0
2756,Luxembourg,LUX,1986,0.0
2757,Luxembourg,LUX,1987,0.0
2758,Luxembourg,LUX,1988,0.0
2759,Luxembourg,LUX,1989,0.0
2760,Luxembourg,LUX,1990,0.0
2761,Luxembourg,LUX,1991,0.0
2762,Luxembourg,LUX,1992,0.0
2763,Luxembourg,LUX,1993,0.0
2764,Luxembourg,LUX,1994,0.0
2765,Luxembourg,LUX,1995,0.0
2766,Luxembourg,LUX,1996,0.0
2767,Luxembourg,LUX,1997,0.0
2768,Luxembourg,LUX,1998,0.0
2769,Luxembourg,LUX,1999,0.0
2770,Luxembourg,LUX,2000,0.00031806444
2771,Luxembourg,LUX,2001,0.00033862854
2772,Luxembourg,LUX,2002,0.00039516686
2773,Luxembourg,LUX,2003,0.008873544
2774,Luxembourg,LUX,2004,0.051178277
2775,Luxembourg,LUX,2005,0.09642969
2776,Luxembourg,LUX,2006,0.116369724
2777,Luxembourg,LUX,2007,0.1179037
2778,Luxembourg,LUX,2008,0.113117926
2779,Luxembourg,LUX,2009,0.11921233
2780,Luxembourg,LUX,2010,0.117125005
2781,Luxembourg,LUX,2011,0.14546758
2782,Luxembourg,LUX,2012,0.21886677
2783,Luxembourg,LUX,2013,0.43982607
2784,Luxembourg,LUX,2014,0.5797117
2785,Luxembourg,LUX,2015,0.64905596
2786,Luxembourg,LUX,2016,0.63231176
2787,Luxembourg,LUX,2017,0.65078086
2788,Luxembourg,LUX,2018,0.68216705
2789,Luxembourg,LUX,2019,0.726823
2790,Luxembourg,LUX,2020,1.0458028
2791,Luxembourg,LUX,2021,1.3759208
2792,Malaysia,MYS,1965,0.0
2793,Malaysia,MYS,1966,0.0
2794,Malaysia,MYS,1967,0.0
2795,Malaysia,MYS,1968,0.0
2796,Malaysia,MYS,1969,0.0
2797,Malaysia,MYS,1970,0.0
2798,Malaysia,MYS,1971,0.0
2799,Malaysia,MYS,1972,0.0
2800,Malaysia,MYS,1973,0.0
2801,Malaysia,MYS,1974,0.0
2802,Malaysia,MYS,1975,0.0
2803,Malaysia,MYS,1976,0.0
2804,Malaysia,MYS,1977,0.0
2805,Malaysia,MYS,1978,0.0
2806,Malaysia,MYS,1979,0.0
2807,Malaysia,MYS,1980,0.0
2808,Malaysia,MYS,1981,0.0
2809,Malaysia,MYS,1982,0.0
2810,Malaysia,MYS,1983,0.0
2811,Malaysia,MYS,1984,0.0
2812,Malaysia,MYS,1985,0.0
2813,Malaysia,MYS,1986,0.0
2814,Malaysia,MYS,1987,0.0
2815,Malaysia,MYS,1988,0.0
2816,Malaysia,MYS,1989,0.0
2817,Malaysia,MYS,1990,0.0
2818,Malaysia,MYS,1991,0.0
2819,Malaysia,MYS,1992,0.0
2820,Malaysia,MYS,1993,0.0
2821,Malaysia,MYS,1994,0.0
2822,Malaysia,MYS,1995,0.0
2823,Malaysia,MYS,1996,0.0
2824,Malaysia,MYS,1997,0.0
2825,Malaysia,MYS,1998,0.0
2826,Malaysia,MYS,1999,0.0
2827,Malaysia,MYS,2000,0.0
2828,Malaysia,MYS,2001,0.0
2829,Malaysia,MYS,2002,0.0
2830,Malaysia,MYS,2003,0.0
2831,Malaysia,MYS,2004,0.0
2832,Malaysia,MYS,2005,0.0
2833,Malaysia,MYS,2006,0.0
2834,Malaysia,MYS,2007,0.0
2835,Malaysia,MYS,2008,0.0
2836,Malaysia,MYS,2009,0.0
2837,Malaysia,MYS,2010,0.0
2838,Malaysia,MYS,2011,0.0
2839,Malaysia,MYS,2012,0.0018490329
2840,Malaysia,MYS,2013,0.0353723
2841,Malaysia,MYS,2014,0.056044105
2842,Malaysia,MYS,2015,0.0659742
2843,Malaysia,MYS,2016,0.07076029
2844,Malaysia,MYS,2017,0.07390287
2845,Malaysia,MYS,2018,0.13825002
2846,Malaysia,MYS,2019,0.20031767
2847,Malaysia,MYS,2020,0.27017608
2848,Malaysia,MYS,2021,0.33801866
2849,Mexico,MEX,1965,0.0
2850,Mexico,MEX,1966,0.0
2851,Mexico,MEX,1967,0.0
2852,Mexico,MEX,1968,0.0
2853,Mexico,MEX,1969,0.0
2854,Mexico,MEX,1970,0.0
2855,Mexico,MEX,1971,0.0
2856,Mexico,MEX,1972,0.0
2857,Mexico,MEX,1973,0.0
2858,Mexico,MEX,1974,0.0
2859,Mexico,MEX,1975,0.0
2860,Mexico,MEX,1976,0.0
2861,Mexico,MEX,1977,0.0
2862,Mexico,MEX,1978,0.0
2863,Mexico,MEX,1979,0.0
2864,Mexico,MEX,1980,0.0
2865,Mexico,MEX,1981,0.0
2866,Mexico,MEX,1982,0.0
2867,Mexico,MEX,1983,0.0
2868,Mexico,MEX,1984,0.0
2869,Mexico,MEX,1985,0.0
2870,Mexico,MEX,1986,0.0
2871,Mexico,MEX,1987,0.0
2872,Mexico,MEX,1988,0.0
2873,Mexico,MEX,1989,0.0
2874,Mexico,MEX,1990,0.00023135665
2875,Mexico,MEX,1991,0.00044760195
2876,Mexico,MEX,1992,0.00065858365
2877,Mexico,MEX,1993,0.0008750114
2878,Mexico,MEX,1994,0.0010343557
2879,Mexico,MEX,1995,0.0010496932
2880,Mexico,MEX,1996,0.0012220396
2881,Mexico,MEX,1997,0.0012021264
2882,Mexico,MEX,1998,0.0013423045
2883,Mexico,MEX,1999,0.0013244179
2884,Mexico,MEX,2000,0.0012649014
2885,Mexico,MEX,2001,0.0014547548
2886,Mexico,MEX,2002,0.001402138
2887,Mexico,MEX,2003,0.0013813104
2888,Mexico,MEX,2004,0.0014655973
2889,Mexico,MEX,2005,0.0013681365
2890,Mexico,MEX,2006,0.0014637021
2891,Mexico,MEX,2007,0.0013024505
2892,Mexico,MEX,2008,0.0026743375
2893,Mexico,MEX,2009,0.0038110623
2894,Mexico,MEX,2010,0.0042222464
2895,Mexico,MEX,2011,0.005296361
2896,Mexico,MEX,2012,0.008809186
2897,Mexico,MEX,2013,0.013395963
2898,Mexico,MEX,2014,0.027884968
2899,Mexico,MEX,2015,0.025393857
2900,Mexico,MEX,2016,0.031096343
2901,Mexico,MEX,2017,0.14330882
2902,Mexico,MEX,2018,0.3835106
2903,Mexico,MEX,2019,0.922087
2904,Mexico,MEX,2020,1.389886
2905,Mexico,MEX,2021,1.6522719
2906,Middle Africa,,1980,0.0
2907,Middle Africa,,1981,0.0
2908,Middle Africa,,1982,0.0
2909,Middle Africa,,1983,0.0
2910,Middle Africa,,1984,0.0
2911,Middle Africa,,1985,0.0
2912,Middle Africa,,1986,0.0
2913,Middle Africa,,1987,0.0
2914,Middle Africa,,1988,0.0
2915,Middle Africa,,1989,0.0
2916,Middle Africa,,1990,0.0
2917,Middle Africa,,1991,0.0
2918,Middle Africa,,1992,0.0
2919,Middle Africa,,1993,0.0
2920,Middle Africa,,1994,0.0
2921,Middle Africa,,1995,0.0
2922,Middle Africa,,1996,0.0
2923,Middle Africa,,1997,0.0
2924,Middle Africa,,1998,0.0
2925,Middle Africa,,1999,0.0
2926,Middle Africa,,2000,0.0
2927,Middle Africa,,2001,0.00014627031
2928,Middle Africa,,2002,0.0010602435
2929,Middle Africa,,2003,0.001418899
2930,Middle Africa,,2004,0.001823095
2931,Middle Africa,,2005,0.0027309177
2932,Middle Africa,,2006,0.003089481
2933,Middle Africa,,2007,0.008130761
2934,Middle Africa,,2008,0.012839122
2935,Middle Africa,,2009,0.015936336
2936,Middle Africa,,2010,0.019032087
2937,Middle Africa,,2011,0.022017803
2938,Middle Africa,,2012,0.024374466
2939,Middle Africa,,2013,0.025243122
2940,Middle Africa,,2014,0.028951483
2941,Middle Africa,,2015,0.033282537
2942,Middle Africa,,2016,0.03873146
2943,Middle Africa,,2017,0.045607436
2944,Middle Africa,,2018,0.06747662
2945,Middle Africa,,2019,0.06580667
2946,Middle Africa,,2020,0.0677221
2947,Middle Africa,,2021,0.06298648
2948,Middle East,,1971,0.0
2949,Middle East,,1972,0.0
2950,Middle East,,1973,0.0
2951,Middle East,,1974,0.0
2952,Middle East,,1975,0.0
2953,Middle East,,1976,0.0
2954,Middle East,,1977,0.0
2955,Middle East,,1978,0.0
2956,Middle East,,1979,0.0
